fetched_at,commence_time,home_team,away_team,bookmaker,market,team,price,point
20260312,2026-03-12T18:00:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,h2h,Southern Jaguars,-214,
20260312,2026-03-12T18:00:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,spreads,Arkansas-Pine Bluff Golden Lions,-110,5.0
20260312,2026-03-12T18:00:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,spreads,Southern Jaguars,-107,-5.0
20260312,2026-03-12T18:00:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,totals,Over,-117,150.5
20260312,2026-03-12T18:00:00Z,Southern Jaguars,Arkansas-Pine Bluff Golden Lions,pinnacle,totals,Under,-104,150.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,h2h,George Mason Patriots,-156,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,h2h,St. Bonaventure Bonnies,130,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,spreads,George Mason Patriots,-120,-2.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,spreads,St. Bonaventure Bonnies,-102,2.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,totals,Over,-110,141.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,fanduel,totals,Under,-110,141.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,h2h,George Mason Patriots,-161,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,h2h,St. Bonaventure Bonnies,137,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,spreads,George Mason Patriots,-113,-3.0
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,spreads,St. Bonaventure Bonnies,-104,3.0
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,totals,Over,-113,141.0
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,pinnacle,totals,Under,-107,141.0
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,h2h,George Mason Patriots,-155,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,h2h,St. Bonaventure Bonnies,125,
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,spreads,George Mason Patriots,-110,-2.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,spreads,St. Bonaventure Bonnies,-110,2.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,totals,Over,-110,141.5
20260312,2026-03-12T18:00:00Z,George Mason Patriots,St. Bonaventure Bonnies,betmgm,totals,Under,-110,141.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,h2h,Creighton Bluejays,145,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,h2h,Seton Hall Pirates,-175,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,spreads,Creighton Bluejays,-108,3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,spreads,Seton Hall Pirates,-112,-3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,totals,Over,-105,136.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,draftkings,totals,Under,-115,136.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,h2h,Creighton Bluejays,136,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,h2h,Seton Hall Pirates,-164,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,spreads,Creighton Bluejays,-110,3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,spreads,Seton Hall Pirates,-110,-3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,totals,Over,-115,135.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,fanduel,totals,Under,-105,135.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,h2h,Creighton Bluejays,145,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,h2h,Seton Hall Pirates,-175,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,spreads,Creighton Bluejays,-105,3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,spreads,Seton Hall Pirates,-115,-3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,totals,Over,-120,135.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,betmgm,totals,Under,100,135.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,h2h,Creighton Bluejays,147,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,h2h,Seton Hall Pirates,-172,
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,spreads,Creighton Bluejays,-108,3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,spreads,Seton Hall Pirates,-108,-3.5
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,totals,Over,-111,134.0
20260312,2026-03-12T18:30:00Z,Seton Hall Pirates,Creighton Bluejays,pinnacle,totals,Under,-109,134.0
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,h2h,Louisville Cardinals,-120,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,h2h,Miami Hurricanes,100,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,spreads,Louisville Cardinals,-104,-1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,spreads,Miami Hurricanes,-118,1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,totals,Over,-110,152.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,fanduel,totals,Under,-110,152.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,h2h,Louisville Cardinals,-112,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,h2h,Miami Hurricanes,-108,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,spreads,Louisville Cardinals,105,-1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,spreads,Miami Hurricanes,-125,1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,totals,Over,-112,151.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,draftkings,totals,Under,-108,151.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,h2h,Louisville Cardinals,-112,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,h2h,Miami Hurricanes,-104,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,spreads,Louisville Cardinals,-118,1.0
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,spreads,Miami Hurricanes,101,-1.0
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,totals,Over,-102,152.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,pinnacle,totals,Under,-119,152.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,h2h,Louisville Cardinals,-110,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,h2h,Miami Hurricanes,-110,
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,spreads,Louisville Cardinals,105,-1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,spreads,Miami Hurricanes,-125,1.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,totals,Over,-115,151.5
20260312,2026-03-12T18:30:00Z,Miami Hurricanes,Louisville Cardinals,betmgm,totals,Under,-105,151.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,h2h,Washington Huskies,260,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,h2h,Wisconsin Badgers,-330,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,spreads,Washington Huskies,-110,7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,spreads,Wisconsin Badgers,-110,-7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,totals,Over,-110,157.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,fanduel,totals,Under,-110,157.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,h2h,Washington Huskies,270,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,h2h,Wisconsin Badgers,-340,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,spreads,Washington Huskies,-115,7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,spreads,Wisconsin Badgers,-105,-7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,totals,Over,-110,156.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,draftkings,totals,Under,-110,156.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,h2h,Washington Huskies,260,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,h2h,Wisconsin Badgers,-325,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,spreads,Washington Huskies,-110,7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,spreads,Wisconsin Badgers,-110,-7.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,totals,Over,-110,156.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,betmgm,totals,Under,-110,156.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,h2h,Washington Huskies,256,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,h2h,Wisconsin Badgers,-313,
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,spreads,Washington Huskies,-106,7.0
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,spreads,Wisconsin Badgers,-110,-7.0
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,totals,Over,-118,156.5
20260312,2026-03-12T18:30:00Z,Wisconsin Badgers,Washington Huskies,pinnacle,totals,Under,-103,156.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,h2h,Arizona Wildcats,-2400,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,h2h,UCF Knights,1200,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,spreads,Arizona Wildcats,-118,-15.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,spreads,UCF Knights,-102,15.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,totals,Over,-110,160.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,draftkings,totals,Under,-110,160.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,h2h,Arizona Wildcats,-2800,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,h2h,UCF Knights,1160,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,spreads,Arizona Wildcats,-110,-16.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,spreads,UCF Knights,-110,16.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,totals,Over,-115,159.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,fanduel,totals,Under,-105,159.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,h2h,Arizona Wildcats,-1600,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,h2h,UCF Knights,875,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,spreads,Arizona Wildcats,-115,-15.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,spreads,UCF Knights,-105,15.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,totals,Over,-110,159.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,betmgm,totals,Under,-110,159.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,h2h,Arizona Wildcats,-1903,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,h2h,UCF Knights,1031,
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,spreads,Arizona Wildcats,-110,-16.0
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,spreads,UCF Knights,-106,16.0
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,totals,Over,-105,159.5
20260312,2026-03-12T19:00:00Z,Arizona Wildcats,UCF Knights,pinnacle,totals,Under,-115,159.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,h2h,Auburn Tigers,200,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,h2h,Tennessee Volunteers,-245,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,spreads,Auburn Tigers,-108,5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,spreads,Tennessee Volunteers,-112,-5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,totals,Over,-115,144.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,draftkings,totals,Under,-105,144.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,h2h,Auburn Tigers,205,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,h2h,Tennessee Volunteers,-255,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,spreads,Auburn Tigers,-105,5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,spreads,Tennessee Volunteers,-115,-5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,totals,Over,-110,145.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,fanduel,totals,Under,-110,145.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,h2h,Auburn Tigers,200,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,h2h,Tennessee Volunteers,-250,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,spreads,Auburn Tigers,-110,5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,spreads,Tennessee Volunteers,-110,-5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,totals,Over,-110,144.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,betmgm,totals,Under,-110,144.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,h2h,Auburn Tigers,197,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,h2h,Tennessee Volunteers,-235,
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,spreads,Auburn Tigers,-112,5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,spreads,Tennessee Volunteers,-104,-5.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,totals,Over,-105,145.5
20260312,2026-03-12T19:00:00Z,Tennessee Volunteers,Auburn Tigers,pinnacle,totals,Under,-115,145.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,h2h,UNLV Rebels,270,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,h2h,Utah State Aggies,-340,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,spreads,UNLV Rebels,-105,7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,spreads,Utah State Aggies,-115,-7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,totals,Over,-112,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,draftkings,totals,Under,-108,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,h2h,UNLV Rebels,260,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,h2h,Utah State Aggies,-330,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,spreads,UNLV Rebels,-110,7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,spreads,Utah State Aggies,-110,-7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,totals,Over,-115,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,fanduel,totals,Under,-105,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,h2h,UNLV Rebels,280,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,h2h,Utah State Aggies,-350,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,spreads,UNLV Rebels,-105,7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,spreads,Utah State Aggies,-115,-7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,totals,Over,-105,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,betmgm,totals,Under,-115,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,h2h,UNLV Rebels,275,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,h2h,Utah State Aggies,-338,
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,spreads,UNLV Rebels,-105,7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,spreads,Utah State Aggies,-111,-7.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,totals,Over,-111,156.5
20260312,2026-03-12T19:00:00Z,Utah State Aggies,UNLV Rebels,pinnacle,totals,Under,-109,156.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,h2h,Akron Zips,-1250,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,h2h,Buffalo Bulls,740,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,spreads,Akron Zips,-106,-13.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,spreads,Buffalo Bulls,-114,13.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,totals,Over,-115,159.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,fanduel,totals,Under,-105,159.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,h2h,Akron Zips,-1000,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,h2h,Buffalo Bulls,625,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,spreads,Akron Zips,-115,-12.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,spreads,Buffalo Bulls,-105,12.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,totals,Over,-105,159.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,betmgm,totals,Under,-115,159.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,h2h,Akron Zips,-1052,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,h2h,Buffalo Bulls,698,
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,spreads,Akron Zips,-105,-13.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,spreads,Buffalo Bulls,-112,13.5
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,totals,Over,-102,160.0
20260312,2026-03-12T20:00:00Z,Akron Zips,Buffalo Bulls,pinnacle,totals,Under,-118,160.0
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,h2h,Duquesne Dukes,-125,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,h2h,Rhode Island Rams,105,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,spreads,Duquesne Dukes,-108,-1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,spreads,Rhode Island Rams,-112,1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,totals,Over,-112,135.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,draftkings,totals,Under,-108,135.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,h2h,Duquesne Dukes,-118,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,h2h,Rhode Island Rams,-102,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,spreads,Duquesne Dukes,-102,-1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,spreads,Rhode Island Rams,-120,1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,totals,Over,-115,134.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,fanduel,totals,Under,-105,134.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,h2h,Duquesne Dukes,-120,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,h2h,Rhode Island Rams,100,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,spreads,Duquesne Dukes,-105,-1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,spreads,Rhode Island Rams,-115,1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,totals,Over,-110,135.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,betmgm,totals,Under,-110,135.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,h2h,Duquesne Dukes,-123,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,h2h,Rhode Island Rams,105,
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,spreads,Duquesne Dukes,-109,-1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,spreads,Rhode Island Rams,-107,1.5
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,totals,Over,-119,135.0
20260312,2026-03-12T21:00:00Z,Duquesne Dukes,Rhode Island Rams,pinnacle,totals,Under,-102,135.0
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,h2h,Grand Canyon Antelopes,-176,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,h2h,Nevada Wolf Pack,146,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,spreads,Grand Canyon Antelopes,-110,-3.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,spreads,Nevada Wolf Pack,-110,3.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,totals,Over,-110,136.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,fanduel,totals,Under,-110,136.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,h2h,Grand Canyon Antelopes,-185,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,h2h,Nevada Wolf Pack,150,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,spreads,Grand Canyon Antelopes,-105,-4.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,spreads,Nevada Wolf Pack,-115,4.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,totals,Over,-110,136.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,betmgm,totals,Under,-110,136.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,draftkings,h2h,Grand Canyon Antelopes,-180,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,draftkings,h2h,Nevada Wolf Pack,150,
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,draftkings,spreads,Grand Canyon Antelopes,-105,-4.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,draftkings,spreads,Nevada Wolf Pack,-115,4.5
20260312,2026-03-12T21:30:00Z,Grand Canyon Antelopes,Nevada Wolf Pack,draftkings,totals,Over,-112,136.5
